Record ID,Platform,Post Content,Media Type,Post Date & Time,User Name,City,State,Country,Engagement Type,Hashtags Used,Mentions,Engagement Count,Comments Text,Age_Group,User Demographics,Post Link,Campaign Name,Post Reach,User Profile Link,Post Impressions,Post Shares,Sponsored,Cost(USD)
9801,Twitter,Check out our new product! Check out our New Product Launch!,Image,12-09-2023 08:11,Aarav,Mumbai, Maharashtra, India,Like,#newproduct,@alice,27639,Awesome product!,18-24,Male,http://socialmedia.com/post/279108,New Product Launch,224788,http://socialmedia.com/post/145416,387327,641918,FALSE,218533
9802,Facebook,This is a sample post content Check out our New Product Launch!,Video,22-08-2023 00:16,Oliver,London, England, UK,Share,#newproduct,@charlie,31380,Great post!,25-34,Male,http://socialmedia.com/post/754835,Winter Sale,658533,http://socialmedia.com/post/236432,695290,224775,TRUE,449948
9803,Instagram,Loving the vibes here!,Video,13-07-2023 12:45,Liam,Sydney, NSW, Australia,Like,#sample,@bob,2964,Awesome product!,18-24,Male,http://socialmedia.com/post/53667,New Product Launch,989047,http://socialmedia.com/post/926178,542891,82397,TRUE,493854
9804,YouTube,Loving the vibes here!,Image,30-10-2023 11:09,Diya,Mumbai, Maharashtra, India,Like,#trending,@charlie,15862.5,Awesome product!,18-24,Female,http://socialmedia.com/post/226529,Winter Sale,828319,http://socialmedia.com/post/566816,964169,777520,TRUE,172241
9805,YouTube,Check out our new product!,Text,07-03-2023 23:13,Sophie,London, England, UK,Comment,#sample,@bob,8622,Great post!,18-24,Female,http://socialmedia.com/post/315625,Summer Collection,740956,http://socialmedia.com/post/224374,892820,158154,TRUE,350359
9806,LinkedIn,Loving the vibes here!,Video,11-09-2023 15:44,Diya,Mumbai, Maharashtra, India,Share,#sample,@alice,736,Awesome product!,18-24,Female,http://socialmedia.com/post/882177,Winter Sale,244901,http://socialmedia.com/post/458123,267849,536576,FALSE,241027
9807,YouTube,This is a sample post content,Text,07-05-2023 08:08,Aarav,Mumbai, Maharashtra, India,Follow,#trending,@bob,3294,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/598322,Summer Collection,835125,http://socialmedia.com/post/31049,710986,573936,TRUE,165352
9808,Instagram,Loving the vibes here!,Text,20-04-2023 20:25,John,New York, NY, USA,Comment,#trending,@alice,39308,Great post!,25-34,Female,http://socialmedia.com/post/277802,New Product Launch,474793,http://socialmedia.com/post/194385,2794,677421,FALSE,490551
9809,Snapchat,Check out our new product! Check out our New Product Launch!,Video,01-04-2023 05:53,Noah,Sydney, NSW, Australia,Share,#newproduct,@bob,1617,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/152692,New Product Launch,830358,http://socialmedia.com/post/377614,847256,555889,TRUE,356529
9810,Facebook,This is a sample post content,Text,22-09-2023 06:16,Oliver,London, England, UK,Share,#trending,@alice,22545,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/509291,New Product Launch,551768,http://socialmedia.com/post/14440,990218,717417,TRUE,313748
9811,Facebook,Check out our new product!,Video,30-08-2023 13:21,John,New York, NY, USA,Follow,#trending,@alice,2137.5,Great post!,25-34,Male,http://socialmedia.com/post/778903,Summer Collection,610491,http://socialmedia.com/post/275357,556615,814178,TRUE,294239
9812,Facebook,This is a sample post content,Text,29-12-2023 12:42,Aarav,Mumbai, Maharashtra, India,Like,#trending,@charlie,22600,Awesome product!,18-24,Female,http://socialmedia.com/post/155881,New Product Launch,44650,http://socialmedia.com/post/74388,331061,290648,FALSE,499803
9813,TikTok,Check out our new product!,Image,30-01-2023 17:40,James,New York, NY, USA,Follow,#trending,@charlie,1650,Awesome product!,25-34,Male,http://socialmedia.com/post/118797,New Product Launch,840982,http://socialmedia.com/post/760565,805422,83428,TRUE,496372
9814,LinkedIn,Loving the vibes here!,Video,23-10-2023 14:43,Sophie,London, England, UK,Share,#sample,@charlie,7620,Great post!,18-24,Female,http://socialmedia.com/post/646331,New Product Launch,498,http://socialmedia.com/post/824471,397158,369668,FALSE,210435
9815,Facebook,This is a sample post content,Image,24-01-2023 00:48,Olivia,Sydney, NSW, Australia,Like,#trending,@charlie,2040,Awesome product!,18-24,Female,http://socialmedia.com/post/986460,Winter Sale,719348,http://socialmedia.com/post/587481,776606,641635,TRUE,172172
9816,Snapchat,Check out our new product! Check out our New Product Launch!,Video,24-09-2023 23:29,Emma,Sydney, NSW, Australia,Like,#newproduct,@bob,18492,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/858209,Winter Sale,256443,http://socialmedia.com/post/84015,43861,165314,FALSE,136615
9817,Facebook,Check out our new product!,Text,18-05-2023 00:59,Patricia,New York, NY, USA,Comment,#trending,@charlie,2790,Great post!,18-24,Female,http://socialmedia.com/post/122631,Winter Sale,917059,http://socialmedia.com/post/967206,595952,782679,TRUE,233218
9818,Instagram,This is a sample post content,Video,30-10-2023 06:48,Aarav,Mumbai, Maharashtra, India,Like,#sample,@alice,696,Great post!,25-34,Male,http://socialmedia.com/post/797782,New Product Launch,526270,http://socialmedia.com/post/994554,753955,693048,TRUE,222768
9819,Instagram,This is a sample post content,Video,22-02-2023 02:33,Vivaan,Mumbai, Maharashtra, India,Like,#trending,@bob,1524,Awesome product!,25-34,Male,http://socialmedia.com/post/529067,Summer Collection,77506,http://socialmedia.com/post/696757,61746,39988,FALSE,104281
9820,Instagram,This is a sample post content,Text,24-09-2023 12:40,Vivaan,Mumbai, Maharashtra, India,Comment,#sample,@charlie,18396,Awesome product!,25-34,Female,http://socialmedia.com/post/554420,Winter Sale,930725,http://socialmedia.com/post/923063,759992,460886,TRUE,225848
9821,LinkedIn,Check out our new product!,Image,15-11-2023 22:40,Emily,London, England, UK,Share,#sample,@alice,16720,Awesome product!,18-24,Female,http://socialmedia.com/post/449304,Summer Collection,118964,http://socialmedia.com/post/834239,269340,802546,FALSE,394618
9822,Instagram,This is a sample post content,Image,09-03-2023 12:22,Vivaan,Mumbai, Maharashtra, India,Comment,#trending,@alice,3684,Great post!,18-24,Male,http://socialmedia.com/post/69193,Winter Sale,197637,http://socialmedia.com/post/14997,71968,905319,FALSE,223375
9823,YouTube,Check out our new product! Check out our New Product Launch!,Image,03-05-2023 07:49,Olivia,Sydney, NSW, Australia,Like,#newproduct,@alice,1389,Great post!,25-34,Female,http://socialmedia.com/post/94965,Summer Collection,328138,http://socialmedia.com/post/66299,404191,569145,FALSE,174614
9824,Instagram,Check out our new product! Check out our New Product Launch!,Video,11-12-2023 14:29,Oliver,London, England, UK,Share,#newproduct,@bob,1788,Great post!,25-34,Female,http://socialmedia.com/post/656288,New Product Launch,140970,http://socialmedia.com/post/421351,436581,918422,FALSE,370896
9825,Twitter,This is a sample post content,Image,31-03-2023 03:36,Noah,Sydney, NSW, Australia,Comment,#sample,@bob,2079,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/58410,New Product Launch,597495,http://socialmedia.com/post/387748,982042,651989,TRUE,177154
9826,TikTok,Loving the vibes here!,Video,05-01-2023 09:44,Emma,Sydney, NSW, Australia,Follow,#trending,@charlie,832,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/808524,Winter Sale,453324,http://socialmedia.com/post/388041,151760,490090,FALSE,130333
9827,Instagram,Check out our new product!,Image,07-07-2023 11:13,James,New York, NY, USA,Share,#trending,@charlie,10660,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/535727,Summer Collection,186447,http://socialmedia.com/post/680711,387035,337892,FALSE,158315
9828,Facebook,Check out our new product! Check out our New Product Launch!,Video,21-03-2023 13:24,Harry,London, England, UK,Like,#newproduct,@bob,73852.5,Awesome product!,18-24,Male,http://socialmedia.com/post/530589,Winter Sale,587083,http://socialmedia.com/post/128679,932517,542858,TRUE,417954
9829,Facebook,Check out our new product!,Text,06-02-2023 01:16,John,New York, NY, USA,Like,#trending,@charlie,1147.5,Great post!,25-34,Female,http://socialmedia.com/post/870785,Winter Sale,699767,http://socialmedia.com/post/544657,582180,389593,TRUE,419272
9830,TikTok,This is a sample post content,Video,18-12-2023 15:43,Emma,Sydney, NSW, Australia,Like,#trending,@charlie,160,Great post!,18-24,Female,http://socialmedia.com/post/896702,New Product Launch,390182,http://socialmedia.com/post/287218,296505,890233,FALSE,358372
9831,LinkedIn,This is a sample post content,Image,12-08-2023 21:04,Patricia,New York, NY, USA,Like,#trending,@charlie,220,Awesome product!,25-34,Female,http://socialmedia.com/post/503194,Winter Sale,452753,http://socialmedia.com/post/931155,147716,878184,FALSE,127590
9832,Instagram,This is a sample post content,Link,29-04-2023 16:41,Olivia,Sydney, NSW, Australia,Share,#sample,@alice,4302,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/114134,Summer Collection,847371,http://socialmedia.com/post/611624,714111,578496,TRUE,236703
9833,Instagram,Loving the vibes here! Check out our New Product Launch!,Image,04-04-2023 00:02,Aarav,Mumbai, Maharashtra, India,Comment,#newproduct,@charlie,3972,Awesome product!,25-34,Female,http://socialmedia.com/post/528907,New Product Launch,905423,http://socialmedia.com/post/856159,636427,109429,TRUE,219577
9834,Snapchat,Check out our new product!,Image,02-09-2023 05:01,Aarav,Mumbai, Maharashtra, India,Like,#sample,@bob,332,Awesome product!,25-34,Male,http://socialmedia.com/post/675166,Summer Collection,237881,http://socialmedia.com/post/123918,17600,340517,FALSE,176787
9835,Facebook,This is a sample post content Check out our New Product Launch!,Video,03-11-2023 00:28,Mary,New York, NY, USA,Comment,#newproduct,@charlie,51172.5,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/433707,Winter Sale,770424,http://socialmedia.com/post/62502,945752,638209,TRUE,490807
9836,TikTok,Loving the vibes here!,Image,08-04-2023 13:40,Emma,Sydney, NSW, Australia,Comment,#sample,@bob,13040,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/648833,Winter Sale,47299,http://socialmedia.com/post/507972,135061,792534,FALSE,439914
9837,TikTok,This is a sample post content,Video,25-11-2023 23:30,James,New York, NY, USA,Like,#sample,@bob,2248,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/106578,Summer Collection,211408,http://socialmedia.com/post/971067,258912,937660,FALSE,372117
9838,Instagram,This is a sample post content,Text,21-06-2023 10:34,Vivaan,Mumbai, Maharashtra, India,Share,#sample,@bob,652,Awesome product!,18-24,Male,http://socialmedia.com/post/230617,Summer Collection,221395,http://socialmedia.com/post/385550,136046,809089,FALSE,405321
9839,Facebook,Loving the vibes here! Check out our New Product Launch!,Image,23-02-2023 16:47,James,New York, NY, USA,Share,#newproduct,@bob,2270,Awesome product!,18-24,Male,http://socialmedia.com/post/13594,New Product Launch,494489,http://socialmedia.com/post/99938,312256,379682,FALSE,331937
9840,Facebook,Loving the vibes here!,Video,24-12-2023 05:38,Diya,Mumbai, Maharashtra, India,Like,#sample,@bob,6295,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/658117,Summer Collection,332856,http://socialmedia.com/post/882594,191349,284739,FALSE,459907
9841,YouTube,Check out our new product!,Image,06-08-2023 03:53,Liam,Sydney, NSW, Australia,Share,#sample,@alice,600,Awesome product!,18-24,Male,http://socialmedia.com/post/207489,Winter Sale,465458,http://socialmedia.com/post/745360,26499,412950,FALSE,332055
9842,Twitter,Loving the vibes here! Check out our New Product Launch!,Image,08-01-2023 14:11,Patricia,New York, NY, USA,Like,#newproduct,@charlie,1038,Awesome product!,25-34,Female,http://socialmedia.com/post/233214,Winter Sale,363944,http://socialmedia.com/post/240010,410332,302875,FALSE,314032
9843,Snapchat,Check out our new product! Check out our New Product Launch!,Video,27-06-2023 13:36,Aanya,Mumbai, Maharashtra, India,Share,#newproduct,@bob,408,Awesome product!,18-24,Male,http://socialmedia.com/post/600087,New Product Launch,250827,http://socialmedia.com/post/52363,46113,211324,FALSE,397971
9844,Facebook,Check out our new product! Check out our New Product Launch!,Link,09-09-2023 07:42,Aarav,Mumbai, Maharashtra, India,Like,#newproduct,@bob,1470,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/341316,Winter Sale,268080,http://socialmedia.com/post/213466,336984,672918,FALSE,490233
9845,LinkedIn,This is a sample post content,Video,20-08-2023 20:05,Mary,New York, NY, USA,Comment,#trending,@charlie,648,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/712083,Summer Collection,785417,http://socialmedia.com/post/3479,754195,635144,TRUE,144625
9846,YouTube,Check out our new product!,Video,01-05-2023 08:49,Patricia,New York, NY, USA,Like,#sample,@bob,24966,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/657355,Summer Collection,677911,http://socialmedia.com/post/719167,764936,654315,TRUE,491577
9847,Facebook,Loving the vibes here!,Image,20-03-2023 10:45,Emily,London, England, UK,Like,#sample,@alice,38940,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/631234,Winter Sale,669787,http://socialmedia.com/post/17069,610843,564015,TRUE,249424
9848,Facebook,This is a sample post content,Video,08-11-2023 15:34,Aarav,Mumbai, Maharashtra, India,Share,#trending,@charlie,13215,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/1975,New Product Launch,22411,http://socialmedia.com/post/106788,361921,608237,FALSE,227143
9849,Twitter,Loving the vibes here! Check out our New Product Launch!,Video,30-09-2023 00:11,Noah,Sydney, NSW, Australia,Share,#newproduct,@alice,2166,Great post!,18-24,Male,http://socialmedia.com/post/384925,Winter Sale,320526,http://socialmedia.com/post/717463,206381,644221,FALSE,345021
9850,Facebook,Loving the vibes here! Check out our New Product Launch!,Video,20-11-2023 00:55,Liam,Sydney, NSW, Australia,Like,#newproduct,@alice,48832.5,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/680486,Summer Collection,689820,http://socialmedia.com/post/693688,517723,156666,TRUE,489569
9851,Facebook,This is a sample post content,Video,09-12-2023 04:40,Emily,London, England, UK,Like,#sample,@alice,57870,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/41396,New Product Launch,854993,http://socialmedia.com/post/828423,983439,767770,TRUE,471284
9852,Facebook,Loving the vibes here! Check out our New Product Launch!,Image,12-11-2023 05:41,Harry,London, England, UK,Comment,#newproduct,@charlie,38557.5,Awesome product!,25-34,Female,http://socialmedia.com/post/535003,New Product Launch,804302,http://socialmedia.com/post/419627,874616,891052,TRUE,371781
9853,TikTok,Check out our new product!,Image,08-02-2023 06:07,Sophie,London, England, UK,Comment,#sample,@alice,1124,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/953664,Summer Collection,372623,http://socialmedia.com/post/998622,372716,859628,FALSE,309480
9854,Instagram,This is a sample post content,Link,10-01-2023 23:16,Emma,Sydney, NSW, Australia,Like,#trending,@charlie,5172,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/235303,New Product Launch,763869,http://socialmedia.com/post/567689,601557,369288,TRUE,225737
9855,Instagram,Loving the vibes here!,Text,07-11-2023 10:23,Liam,Sydney, NSW, Australia,Comment,#trending,@alice,52596,Awesome product!,25-34,Female,http://socialmedia.com/post/768526,Winter Sale,978641,http://socialmedia.com/post/788298,508590,572103,TRUE,368322
9856,Facebook,Check out our new product!,Image,08-11-2023 19:33,Sophie,London, England, UK,Comment,#sample,@alice,47565,Awesome product!,18-24,Female,http://socialmedia.com/post/562856,Winter Sale,880323,http://socialmedia.com/post/766775,767187,357477,TRUE,159794
9857,Snapchat,This is a sample post content Check out our New Product Launch!,Text,03-05-2023 22:33,Olivia,Sydney, NSW, Australia,Comment,#newproduct,@bob,846,Great post!,18-24,Male,http://socialmedia.com/post/583018,Summer Collection,447621,http://socialmedia.com/post/704902,72235,672025,FALSE,482507
9858,Twitter,This is a sample post content,Image,17-01-2023 10:30,Patricia,New York, NY, USA,Share,#sample,@alice,16600.5,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/778445,Summer Collection,582269,http://socialmedia.com/post/842400,730882,615589,TRUE,245518
9859,LinkedIn,Check out our new product!,Text,02-05-2023 21:09,Harry,London, England, UK,Like,#sample,@bob,11332,Great post!,18-24,Female,http://socialmedia.com/post/345618,Winter Sale,444328,http://socialmedia.com/post/789845,221448,674416,FALSE,336350
9860,Twitter,This is a sample post content Check out our New Product Launch!,Text,05-03-2023 14:16,Noah,Sydney, NSW, Australia,Comment,#newproduct,@bob,21496.5,Great post!,18-24,Female,http://socialmedia.com/post/959951,New Product Launch,701985,http://socialmedia.com/post/676743,792160,533746,TRUE,363335
9861,Instagram,Loving the vibes here! Check out our New Product Launch!,Text,22-03-2023 15:44,Diya,Mumbai, Maharashtra, India,Comment,#newproduct,@charlie,13602,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/271621,Summer Collection,510709,http://socialmedia.com/post/241776,788853,765576,TRUE,283733
9862,Facebook,Loving the vibes here!,Video,11-05-2023 19:46,Aanya,Mumbai, Maharashtra, India,Like,#sample,@charlie,37657.5,Awesome product!,18-24,Male,http://socialmedia.com/post/134604,New Product Launch,548191,http://socialmedia.com/post/84016,980091,356206,TRUE,155213
9863,Snapchat,This is a sample post content,Video,23-02-2023 07:34,Vivaan,Mumbai, Maharashtra, India,Like,#sample,@bob,914,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/236328,Summer Collection,478585,http://socialmedia.com/post/942352,344937,243442,FALSE,447403
9864,Instagram,Check out our new product!,Video,24-01-2023 15:49,Olivia,Sydney, NSW, Australia,Like,#sample,@bob,52230,Great post!,18-24,Male,http://socialmedia.com/post/175210,Winter Sale,688653,http://socialmedia.com/post/721752,797901,961633,TRUE,223886
9865,LinkedIn,Loving the vibes here! Check out our New Product Launch!,Text,17-04-2023 04:50,Liam,Sydney, NSW, Australia,Share,#newproduct,@alice,3654,Great post!,18-24,Male,http://socialmedia.com/post/432505,Summer Collection,561323,http://socialmedia.com/post/58394,958025,740978,TRUE,175415
9866,Facebook,Loving the vibes here!,Video,28-11-2023 11:18,John,New York, NY, USA,Like,#sample,@alice,470,Awesome product!,25-34,Male,http://socialmedia.com/post/587264,Summer Collection,380692,http://socialmedia.com/post/356936,408848,426638,FALSE,368346
9867,Instagram,Loving the vibes here!,Video,05-10-2023 21:22,Liam,Sydney, NSW, Australia,Like,#sample,@charlie,17956,Awesome product!,25-34,Female,http://socialmedia.com/post/620679,Summer Collection,310195,http://socialmedia.com/post/930499,419543,196962,FALSE,473547
9868,LinkedIn,This is a sample post content,Video,17-01-2023 13:59,Emily,London, England, UK,Like,#trending,@charlie,7276,Awesome product!,25-34,Female,http://socialmedia.com/post/419126,Winter Sale,491064,http://socialmedia.com/post/670088,184186,535089,FALSE,219315
9869,Facebook,Check out our new product!,Video,30-11-2023 11:07,Oliver,London, England, UK,Follow,#sample,@bob,2782.5,Great post!,18-24,Male,http://socialmedia.com/post/926099,Summer Collection,517821,http://socialmedia.com/post/284130,609293,531034,TRUE,314388
9870,Twitter,Loving the vibes here! Check out our New Product Launch!,Text,25-10-2023 03:01,Liam,Sydney, NSW, Australia,Follow,#newproduct,@charlie,17590.5,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/136862,Winter Sale,650680,http://socialmedia.com/post/632743,909168,838616,TRUE,176174
9871,LinkedIn,Check out our new product! Check out our New Product Launch!,Video,21-06-2023 00:08,Patricia,New York, NY, USA,Comment,#newproduct,@alice,17136,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/960780,New Product Launch,866899,http://socialmedia.com/post/166886,959637,985875,TRUE,152984
9872,Twitter,Check out our new product! Check out our New Product Launch!,Text,18-11-2023 13:37,James,New York, NY, USA,Like,#newproduct,@charlie,909,Awesome product!,18-24,Female,http://socialmedia.com/post/823777,Summer Collection,879593,http://socialmedia.com/post/762052,723718,565387,TRUE,106263
9873,Facebook,Check out our new product!,Video,30-05-2023 05:36,Emma,Sydney, NSW, Australia,Follow,#trending,@bob,2932.5,Awesome product!,18-24,Male,http://socialmedia.com/post/601487,Winter Sale,699974,http://socialmedia.com/post/597246,882408,43093,TRUE,417058
9874,TikTok,Loving the vibes here!,Image,30-10-2023 16:31,Mary,New York, NY, USA,Like,#sample,@bob,30320,Awesome product!,18-24,Female,http://socialmedia.com/post/306926,New Product Launch,106514,http://socialmedia.com/post/367976,379698,638899,FALSE,241459
9875,Snapchat,Loving the vibes here!,Image,22-10-2023 07:50,Aanya,Mumbai, Maharashtra, India,Comment,#trending,@charlie,3916,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/495990,Summer Collection,247996,http://socialmedia.com/post/5568,377953,135957,FALSE,353531
9876,Facebook,Loving the vibes here!,Video,07-07-2023 18:14,Mary,New York, NY, USA,Like,#trending,@bob,2685,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/655948,Winter Sale,509567,http://socialmedia.com/post/224035,857317,718066,TRUE,386782
9877,Twitter,Check out our new product! Check out our New Product Launch!,Video,20-07-2023 08:24,Emily,London, England, UK,Share,#newproduct,@alice,1017,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/621430,Summer Collection,827481,http://socialmedia.com/post/309968,572820,126059,TRUE,365924
9878,Twitter,This is a sample post content,Image,24-08-2023 04:12,Aanya,Mumbai, Maharashtra, India,Like,#sample,@bob,10278,Awesome product!,25-34,Male,http://socialmedia.com/post/769269,Winter Sale,817603,http://socialmedia.com/post/681503,573882,535674,TRUE,280987
9879,Twitter,Loving the vibes here!,Image,11-09-2023 17:51,James,New York, NY, USA,Comment,#trending,@bob,23319,Awesome product!,25-34,Female,http://socialmedia.com/post/328172,Summer Collection,5498,http://socialmedia.com/post/777269,6538,341748,FALSE,255466
9880,Pinterest,Loving the vibes here!,Image,09-06-2023 08:30,Olivia,Sydney, NSW, Australia,Comment,#sample,@charlie,4689,Great post!,25-34,Female,http://socialmedia.com/post/960017,Summer Collection,202889,http://socialmedia.com/post/995391,400777,368964,FALSE,362342
9881,Twitter,Loving the vibes here! Check out our New Product Launch!,Video,04-12-2023 09:40,Liam,Sydney, NSW, Australia,Share,#newproduct,@alice,99,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/935208,New Product Launch,255248,http://socialmedia.com/post/785129,184875,731480,FALSE,410159
9882,Facebook,Check out our new product!,Video,20-05-2023 14:13,Olivia,Sydney, NSW, Australia,Like,#sample,@alice,37770,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/412124,Summer Collection,724345,http://socialmedia.com/post/490632,769679,610761,TRUE,133715
9883,Instagram,This is a sample post content,Image,01-07-2023 22:21,Oliver,London, England, UK,Comment,#sample,@charlie,576,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/338511,Summer Collection,938898,http://socialmedia.com/post/9698,905827,187459,TRUE,128468
9884,Snapchat,Loving the vibes here!,Link,23-01-2023 13:00,Aanya,Mumbai, Maharashtra, India,Like,#trending,@charlie,276,Awesome product!,25-34,Male,http://socialmedia.com/post/758330,Summer Collection,445786,http://socialmedia.com/post/68392,116077,633022,FALSE,373993
9885,Instagram,Loving the vibes here!,Image,11-07-2023 19:44,Diya,Mumbai, Maharashtra, India,Comment,#trending,@bob,28948,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/260563,New Product Launch,487225,http://socialmedia.com/post/500266,41098,618716,FALSE,390076
9886,Facebook,This is a sample post content,Image,11-07-2023 09:13,Oliver,London, England, UK,Like,#sample,@alice,685,Great post!,18-24,Female,http://socialmedia.com/post/637245,Winter Sale,310957,http://socialmedia.com/post/776682,255277,385061,FALSE,261863
9887,Instagram,Loving the vibes here!,Image,20-04-2023 16:02,Aanya,Mumbai, Maharashtra, India,Share,#sample,@alice,2428,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/63226,Summer Collection,172165,http://socialmedia.com/post/489965,400028,885430,FALSE,115802
9888,LinkedIn,This is a sample post content Check out our New Product Launch!,Text,08-12-2023 19:39,Vivaan,Mumbai, Maharashtra, India,Share,#newproduct,@bob,1008,Awesome product!,18-24,Male,http://socialmedia.com/post/339865,Summer Collection,229815,http://socialmedia.com/post/133792,132054,571468,FALSE,483352
9889,Facebook,This is a sample post content,Text,06-01-2023 19:10,Emma,Sydney, NSW, Australia,Comment,#sample,@charlie,13265,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/291687,Winter Sale,320263,http://socialmedia.com/post/757038,259164,280304,FALSE,412137
9890,Twitter,Check out our new product! Check out our New Product Launch!,Text,14-12-2023 11:58,Sophie,London, England, UK,Like,#newproduct,@charlie,1215,Awesome product!,18-24,Male,http://socialmedia.com/post/848736,Winter Sale,232222,http://socialmedia.com/post/591910,128817,545476,FALSE,405244
9891,Facebook,This is a sample post content Check out our New Product Launch!,Image,08-02-2023 05:59,Harry,London, England, UK,Comment,#newproduct,@charlie,25920,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/179356,New Product Launch,567707,http://socialmedia.com/post/184163,843709,856598,TRUE,399312
9892,Snapchat,Check out our new product! Check out our New Product Launch!,Video,03-12-2023 12:46,James,New York, NY, USA,Follow,#newproduct,@alice,7605,Great post!,18-24,Female,http://socialmedia.com/post/380010,Summer Collection,967373,http://socialmedia.com/post/883013,700524,521144,TRUE,325914
9893,Twitter,This is a sample post content Check out our New Product Launch!,Video,04-10-2023 14:49,Sophie,London, England, UK,Like,#newproduct,@charlie,993,Awesome product!,25-34,Male,http://socialmedia.com/post/521625,Winter Sale,73067,http://socialmedia.com/post/291965,265101,264039,FALSE,346903
9894,Facebook,This is a sample post content,Text,11-08-2023 19:23,Noah,Sydney, NSW, Australia,Like,#sample,@alice,5362.5,Awesome product!,18-24,Male,http://socialmedia.com/post/360389,Summer Collection,659758,http://socialmedia.com/post/377713,962888,989506,TRUE,242569
9895,LinkedIn,This is a sample post content,Image,03-11-2023 14:41,Liam,Sydney, NSW, Australia,Share,#sample,@alice,1716,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/37260,Summer Collection,415640,http://socialmedia.com/post/704636,73669,636611,FALSE,278849
9896,Snapchat,Loving the vibes here!,Image,17-02-2023 06:22,Oliver,London, England, UK,Comment,#trending,@charlie,15998,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/505644,New Product Launch,224288,http://socialmedia.com/post/268551,294844,614306,FALSE,477082
9897,Twitter,This is a sample post content,Image,30-10-2023 17:05,Oliver,London, England, UK,Like,#trending,@bob,16623,Awesome product!,25-34,Male,http://socialmedia.com/post/528318,Winter Sale,957864,http://socialmedia.com/post/81684,750110,193555,TRUE,361885
9898,Facebook,Loving the vibes here!,Image,26-09-2023 03:07,Aanya,Mumbai, Maharashtra, India,Comment,#trending,@charlie,41955,Awesome product!,18-24,Female,http://socialmedia.com/post/686816,New Product Launch,393364,http://socialmedia.com/post/317261,438397,602018,FALSE,309764
9899,Instagram,This is a sample post content Check out our New Product Launch!,Video,26-05-2023 04:26,Diya,Mumbai, Maharashtra, India,Like,#newproduct,@charlie,456,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/264171,Winter Sale,911641,http://socialmedia.com/post/626658,593449,475657,TRUE,400460
9900,Instagram,This is a sample post content Check out our New Product Launch!,Image,19-11-2023 17:53,Sophie,London, England, UK,Like,#newproduct,@bob,4830,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/457679,Winter Sale,904127,http://socialmedia.com/post/957317,645571,895414,TRUE,214149
9901,Facebook,Loving the vibes here!,Image,27-08-2023 22:59,John,New York, NY, USA,Like,#trending,@alice,70785,Great post!,18-24,Male,http://socialmedia.com/post/433612,Summer Collection,769665,http://socialmedia.com/post/743700,950480,213369,TRUE,226632
9902,LinkedIn,Check out our new product! Check out our New Product Launch!,Image,28-06-2023 23:20,Patricia,New York, NY, USA,Like,#newproduct,@bob,28080,Awesome product!,25-34,Female,http://socialmedia.com/post/297056,Winter Sale,953093,http://socialmedia.com/post/813920,974961,789513,TRUE,209495
9903,Facebook,Check out our new product!,Image,16-03-2023 19:11,Diya,Mumbai, Maharashtra, India,Like,#trending,@charlie,120,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/373800,Winter Sale,458238,http://socialmedia.com/post/32439,63772,10372,FALSE,281154
